LoggerCode,Year,DayOfYear,Hour,Minute,SiteID,AverageVoltage,SensitID,PulseCountSum
101,2022,288,400,0,9701,12.87,2110,0
101,2022,288,500,0,9701,12.71,2110,0
101,2022,288,600,0,9701,12.67,2110,0
101,2022,288,700,0,9701,12.61,2110,0
101,2022,288,800,0,9701,12.84,2110,0
101,2022,288,900,0,9701,13.56,2110,0
101,2022,288,1000,0,9701,13.84,2110,0
101,2022,288,1100,0,9701,13.73,2110,0
101,2022,288,1200,0,9701,13.64,2110,0
101,2022,288,1300,0,9701,13.64,2110,0
101,2022,288,1400,0,9701,13.62,2110,0
101,2022,288,1500,0,9701,13.6,2110,0
101,2022,288,1600,0,9701,13.6,2110,0
101,2022,288,1700,0,9701,13.51,2110,0
101,2022,288,1800,0,9701,13.12,2110,0
101,2022,288,1900,0,9701,13.08,2110,0
101,2022,288,2000,0,9701,13.05,2110,0
101,2022,288,2100,0,9701,13.02,2110,0
101,2022,288,2200,0,9701,13,2110,0
101,2022,288,2300,0,9701,12.97,2110,0
101,2022,289,000,0,9701,12.95,2110,0
101,2022,289,100,0,9701,12.93,2110,0
101,2022,289,200,0,9701,12.92,2110,0
101,2022,289,300,0,9701,12.9,2110,0
101,2022,289,400,0,9701,12.89,2110,0
101,2022,289,500,0,9701,12.74,2110,0
101,2022,289,600,0,9701,12.68,2110,0
101,2022,289,700,0,9701,12.62,2110,0
101,2022,289,800,0,9701,12.83,2110,0
101,2022,289,900,0,9701,13.53,2110,0
101,2022,289,1000,0,9701,13.8,2110,0
101,2022,289,1100,0,9701,13.77,2110,0
101,2022,289,1200,0,9701,13.64,2110,0
101,2022,289,1300,0,9701,13.63,2110,0
101,2022,289,1400,0,9701,13.62,2110,0
101,2022,289,1500,0,9701,13.6,2110,0
101,2022,289,1600,0,9701,13.56,2110,0
101,2022,289,1700,0,9701,13.23,2110,0
101,2022,289,1800,0,9701,13.09,2110,0
101,2022,289,1900,0,9701,13.06,2110,0
101,2022,289,2000,0,9701,13.03,2110,0
101,2022,289,2100,0,9701,13,2110,0
101,2022,289,2200,0,9701,12.98,2110,0
101,2022,289,2300,0,9701,12.96,2110,0
101,2022,290,000,0,9701,12.94,2110,0
101,2022,290,100,0,9701,12.92,2110,0
101,2022,290,200,0,9701,12.91,2110,0
101,2022,290,300,0,9701,12.89,2110,0
101,2022,290,400,0,9701,12.86,2110,0
101,2022,290,500,0,9701,12.71,2110,0
101,2022,290,600,0,9701,12.64,2110,0
101,2022,290,700,0,9701,12.58,2110,0
101,2022,290,800,0,9701,12.8,2110,0
101,2022,290,900,0,9701,13.52,2110,0
101,2022,290,1000,0,9701,13.75,2110,0
101,2022,290,1100,0,9701,13.81,2110,0
101,2022,290,1200,0,9701,13.64,2110,0
101,2022,290,1300,0,9701,13.64,2110,0
101,2022,290,1400,0,9701,13.63,2110,0
101,2022,290,1500,0,9701,13.61,2110,0
101,2022,290,1600,0,9701,13.6,2110,0
101,2022,290,1700,0,9701,13.41,2110,0
101,2022,290,1800,0,9701,13.11,2110,0
101,2022,290,1900,0,9701,13.07,2110,0
101,2022,290,2000,0,9701,13.04,2110,0
101,2022,290,2100,0,9701,13.02,2110,0
101,2022,290,2200,0,9701,12.99,2110,0
101,2022,290,2300,0,9701,12.97,2110,0
101,2022,291,000,0,9701,12.95,2110,0
101,2022,291,100,0,9701,12.93,2110,0
101,2022,291,200,0,9701,12.91,2110,0
101,2022,291,300,0,9701,12.9,2110,0
101,2022,291,400,0,9701,12.88,2110,0
101,2022,291,500,0,9701,12.73,2110,0
101,2022,291,600,0,9701,12.68,2110,0
101,2022,291,700,0,9701,12.62,2110,0
101,2022,291,800,0,9701,12.83,2110,0
101,2022,291,900,0,9701,13.54,2110,0
101,2022,291,1000,0,9701,13.82,2110,0
101,2022,291,1100,0,9701,13.73,2110,0
101,2022,291,1200,0,9701,13.63,2110,0
101,2022,291,1300,0,9701,13.62,2110,0
101,2022,291,1400,0,9701,13.61,2110,0
101,2022,291,1500,0,9701,13.61,2110,0
101,2022,291,1600,0,9701,13.6,2110,0
101,2022,291,1700,0,9701,13.5,2110,0
101,2022,291,1800,0,9701,13.12,2110,0
101,2022,291,1900,0,9701,13.08,2110,0
101,2022,291,2000,0,9701,13.04,2110,0
101,2022,291,2100,0,9701,13.02,2110,0
101,2022,291,2200,0,9701,12.99,2110,0
101,2022,291,2300,0,9701,12.96,2110,0
101,2022,292,000,0,9701,12.94,2110,0
101,2022,292,100,0,9701,12.92,2110,0
101,2022,292,200,0,9701,12.91,2110,0
101,2022,292,300,0,9701,12.89,2110,0
101,2022,292,400,0,9701,12.88,2110,0
101,2022,292,500,0,9701,12.72,2110,0
101,2022,292,600,0,9701,12.66,2110,0
101,2022,292,700,0,9701,12.6,2110,0
101,2022,292,800,0,9701,12.89,2110,0
101,2022,292,900,0,9701,13.54,2110,0
101,2022,292,1000,0,9701,13.82,2110,0
101,2022,292,1100,0,9701,13.77,2110,0
101,2022,292,1200,0,9701,13.64,2110,0
101,2022,292,1300,0,9701,13.64,2110,0
101,2022,292,1400,0,9701,13.6,2110,0
101,2022,292,1500,0,9701,13.59,2110,0
101,2022,292,1600,0,9701,13.6,2110,0
101,2022,292,1700,0,9701,13.47,2110,0
101,2022,292,1800,0,9701,13.12,2110,0
101,2022,292,1900,0,9701,13.08,2110,0
101,2022,292,2000,0,9701,13.05,2110,0
101,2022,292,2100,0,9701,13.02,2110,0
101,2022,292,2200,0,9701,12.99,2110,0
101,2022,292,2300,0,9701,12.96,2110,0
101,2022,293,000,0,9701,12.94,2110,0
101,2022,293,100,0,9701,12.92,2110,0
101,2022,293,200,0,9701,12.9,2110,0
101,2022,293,300,0,9701,12.89,2110,0
101,2022,293,400,0,9701,12.87,2110,0
101,2022,293,500,0,9701,12.71,2110,0
101,2022,293,600,0,9701,12.66,2110,0
101,2022,293,700,0,9701,12.59,2110,0
101,2022,293,800,0,9701,12.84,2110,0
101,2022,293,900,0,9701,13.12,2110,0
101,2022,293,1000,0,9701,13.73,2110,0
101,2022,293,1100,0,9701,13.84,2110,0
101,2022,293,1200,0,9701,13.6,2110,0
101,2022,293,1300,0,9701,13.63,2110,0
101,2022,293,1400,0,9701,13.63,2110,0
101,2022,293,1500,0,9701,13.58,2110,0
101,2022,293,1600,0,9701,13.31,2110,0
101,2022,293,1700,0,9701,13.65,2110,0
101,2022,293,1800,0,9701,13.1,2110,0
101,2022,293,1900,0,9701,13.06,2110,0
101,2022,293,2000,0,9701,13.03,2110,0
101,2022,293,2100,0,9701,13.01,2110,0
101,2022,293,2200,0,9701,12.98,2110,0
101,2022,293,2300,0,9701,12.96,2110,0
101,2022,294,000,0,9701,12.94,2110,0
