LoggerCode,Year,DayOfYear,Hour,Minute,SiteID,AverageVoltage,SensitID,PulseCountSum
101,2022,288,700,0,9734,12.6,1298,0
101,2022,288,800,0,9734,13.44,1298,0
101,2022,288,900,0,9734,13.86,1298,0
101,2022,288,1000,0,9734,13.57,1298,0
101,2022,288,1100,0,9734,13.47,1298,0
101,2022,288,1200,0,9734,13.46,1298,0
101,2022,288,1300,0,9734,13.46,1298,0
101,2022,288,1400,0,9734,13.41,1298,0
101,2022,288,1500,0,9734,12.81,1298,0
101,2022,288,1600,0,9734,12.54,1298,0
101,2022,288,1700,0,9734,12.68,1298,0
101,2022,288,1800,0,9734,12.63,1298,0
101,2022,288,1900,0,9734,12.61,1298,0
101,2022,288,2000,0,9734,12.57,1298,0
101,2022,288,2100,0,9734,12.54,1298,0
101,2022,288,2200,0,9734,12.51,1298,0
101,2022,288,2300,0,9734,12.48,1298,0
101,2022,289,000,0,9734,12.47,1298,0
101,2022,289,100,0,9734,12.46,1298,0
101,2022,289,200,0,9734,12.44,1298,0
101,2022,289,300,0,9734,12.42,1298,0
101,2022,289,400,0,9734,12.4,1298,0
101,2022,289,500,0,9734,12.18,1298,0
101,2022,289,600,0,9734,12.14,1298,0
101,2022,289,700,0,9734,12.49,1298,0
101,2022,289,800,0,9734,13.33,1298,0
101,2022,289,900,0,9734,13.75,1298,0
101,2022,289,1000,0,9734,13.73,1298,0
101,2022,289,1100,0,9734,13.47,1298,0
101,2022,289,1200,0,9734,13.45,1298,0
101,2022,289,1300,0,9734,13.45,1298,0
101,2022,289,1400,0,9734,13.4,1298,0
101,2022,289,1500,0,9734,12.8,1298,0
101,2022,289,1600,0,9734,12.51,1298,0
101,2022,289,1700,0,9734,12.66,1298,0
101,2022,289,1800,0,9734,12.62,1298,0
101,2022,289,1900,0,9734,12.59,1298,0
101,2022,289,2000,0,9734,12.56,1298,0
101,2022,289,2100,0,9734,12.53,1298,0
101,2022,289,2200,0,9734,12.5,1298,0
101,2022,289,2300,0,9734,12.48,1298,0
101,2022,290,000,0,9734,12.46,1298,0
101,2022,290,100,0,9734,12.44,1298,0
101,2022,290,200,0,9734,12.42,1298,0
101,2022,290,300,0,9734,12.4,1298,0
101,2022,290,400,0,9734,12.38,1298,0
101,2022,290,500,0,9734,12.16,1298,0
101,2022,290,600,0,9734,12.12,1298,0
101,2022,290,700,0,9734,12.45,1298,0
101,2022,290,800,0,9734,13.31,1298,0
101,2022,290,900,0,9734,13.68,1298,0
101,2022,290,1000,0,9734,13.8,1298,0
101,2022,290,1100,0,9734,13.48,1298,0
101,2022,290,1200,0,9734,13.46,1298,0
101,2022,290,1300,0,9734,13.46,1298,0
101,2022,290,1400,0,9734,13.41,1298,0
101,2022,290,1500,0,9734,12.79,1298,0
101,2022,290,1600,0,9734,12.51,1298,0
101,2022,290,1700,0,9734,12.66,1298,0
101,2022,290,1800,0,9734,12.62,1298,0
101,2022,290,1900,0,9734,12.59,1298,0
101,2022,290,2000,0,9734,12.56,1298,0
101,2022,290,2100,0,9734,12.53,1298,0
101,2022,290,2200,0,9734,12.5,1298,0
101,2022,290,2300,0,9734,12.47,1298,0
101,2022,291,000,0,9734,12.45,1298,0
101,2022,291,100,0,9734,12.43,1298,0
101,2022,291,200,0,9734,12.41,1298,0
101,2022,291,300,0,9734,12.39,1298,0
101,2022,291,400,0,9734,12.37,1298,0
101,2022,291,500,0,9734,12.13,1298,0
101,2022,291,600,0,9734,12.09,1298,0
101,2022,291,700,0,9734,12.5,1298,0
101,2022,291,800,0,9734,13.42,1298,0
101,2022,291,900,0,9734,13.81,1298,0
101,2022,291,1000,0,9734,13.68,1298,0
101,2022,291,1100,0,9734,13.46,1298,0
101,2022,291,1200,0,9734,13.47,1298,0
101,2022,291,1300,0,9734,13.46,1298,0
101,2022,291,1400,0,9734,13.39,1298,0
101,2022,291,1500,0,9734,12.77,1298,0
101,2022,291,1600,0,9734,12.51,1298,0
101,2022,291,1700,0,9734,12.66,1298,0
101,2022,291,1800,0,9734,12.62,1298,0
101,2022,291,1900,0,9734,12.59,1298,0
101,2022,291,2000,0,9734,12.55,1298,0
101,2022,291,2100,0,9734,12.52,1298,0
101,2022,291,2200,0,9734,12.49,1298,0
101,2022,291,2300,0,9734,12.46,1298,0
101,2022,292,000,0,9734,12.44,1298,0
101,2022,292,100,0,9734,12.41,1298,0
101,2022,292,200,0,9734,12.39,1298,0
101,2022,292,300,0,9734,12.37,1298,0
101,2022,292,400,0,9734,12.35,1298,0
101,2022,292,500,0,9734,12.11,1298,0
101,2022,292,600,0,9734,12.07,1298,0
101,2022,292,700,0,9734,12.55,1298,0
101,2022,292,800,0,9734,13.44,1298,0
101,2022,292,900,0,9734,13.59,1298,0
101,2022,292,1000,0,9734,13.87,1298,0
101,2022,292,1100,0,9734,13.47,1298,0
101,2022,292,1200,0,9734,13.46,1298,0
101,2022,292,1300,0,9734,13.46,1298,0
101,2022,292,1400,0,9734,13.4,1298,0
101,2022,292,1500,0,9734,12.79,1298,0
101,2022,292,1600,0,9734,12.51,1298,10
101,2022,292,1700,0,9734,12.65,1298,10
101,2022,292,1800,0,9734,12.61,1298,10
101,2022,292,1900,0,9734,12.58,1298,0
101,2022,292,2000,0,9734,12.55,1298,0
101,2022,292,2100,0,9734,12.51,1298,0
101,2022,292,2200,0,9734,12.48,1298,0
101,2022,292,2300,0,9734,12.45,1298,0
101,2022,293,000,0,9734,12.43,1298,0
101,2022,293,100,0,9734,12.41,1298,0
101,2022,293,200,0,9734,12.39,1298,0
101,2022,293,300,0,9734,12.37,1298,0
101,2022,293,400,0,9734,12.35,1298,0
101,2022,293,500,0,9734,12.1,1298,0
101,2022,293,600,0,9734,12.07,1298,0
101,2022,293,700,0,9734,12.06,1298,0
101,2022,293,800,0,9734,12.87,1298,0
101,2022,293,900,0,9734,13.33,1298,0
101,2022,293,1000,0,9734,13.74,1298,0
101,2022,293,1100,0,9734,13.62,1298,0
101,2022,293,1200,0,9734,13.26,1298,0
101,2022,293,1300,0,9734,13.41,1298,0
101,2022,293,1400,0,9734,13.4,1298,0
101,2022,293,1500,0,9734,12.8,1298,0
101,2022,293,1600,0,9734,12.5,1298,0
101,2022,293,1700,0,9734,12.64,1298,0
101,2022,293,1800,0,9734,12.6,1298,0
101,2022,293,1900,0,9734,12.56,1298,0
101,2022,293,2000,0,9734,12.53,1298,0
101,2022,293,2100,0,9734,12.5,1298,0
101,2022,293,2200,0,9734,12.47,1298,0
101,2022,293,2300,0,9734,12.44,1298,0
101,2022,294,000,0,9734,12.42,1298,0
